rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,feature_stellar_density,feature_period_precision,feature_depth_precision,feature_radius_precision,feature_radius_ratio,feature_duration_period_ratio,feature_depth_mag_signal,hercules_prediction,prob_candidate,prob_confirmed,prob_false_positive,signal_quality,transit_coverage,period_quality,depth_quality,radius_quality,data_completeness,scientific_priority_score,priority
6923,9962595,K05745.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,11.374442708,1.237e-06,-1.237e-06,142.4558524,8.35e-05,-8.35e-05,2454975.456,8.35e-05,-8.35e-05,0.0,,,,,,0.978,0.362,-0.008,2.30694,0.00289,-0.00289,,,,27905.0,31.4,-31.4,0.259038,0.303938,-0.00451,3.89588,0.12445,-0.28976,LS+MCMC,22.86,3.45,-2.01,0.0933,,,88.12,,,687.0,,,52.84,25.96,-13.43,29.868,0.954,-0.954,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,210.74713,1209.9965,643.6,1,93.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.6245,Mandel and Agol (2002 ApJ 580 171),,,009/009962/009962595/dv/kplr009962595-20160209194854_dvr.pdf,009/009962/009962595/dv/kplr009962595-001-20160209194854_dvs.pdf,5297.0,159.0,-143.0,4.546,0.052,-0.097,-0.06,0.3,-0.3,0.808,0.122,-0.071,0.838,0.086,-0.078,,,,q1_q17_dr25_stellar,296.32794,46.83963,14.585,15.233,14.514,14.307,14.167,13.186,12.76,12.704,0.0,19.75520144,2.7e-07,46.8396279,3e-06,0.175,0.01,-0.008,0.011,0.0087,0.0019,-0.0151,0.0027,0.012,0.067,0.024,0.069,0.027,0.069,0.223,0.072,0.125,0.076,0.255,0.074,3.89588,9187756.630048465,888.6942674876212,6.626086954601133,0.011331496062496435,0.20281784866476485,1913.2670550625116,CANDIDATE,0.93823127273222,0.002003286655054775,0.05976544061272529,83.8123893882446,51.086616381495794,99.07968043865432,92.79550685088624,45.993882459303634,100.0,85.05342546761872,HIGH
7544,9418619,K06068.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,6.150251376,7e-07,-7e-07,134.4228253,8.79e-05,-8.79e-05,2454967.423,8.79e-05,-8.79e-05,0.0,,,,,,1.27,0.247,-0.116,1.68923,0.00306,-0.00306,,,,2128.7,2.2,-2.2,0.319491,0.240851,-0.110863,0.50105,0.02003,-0.0402,LS+MCMC,100.03,34.46,-37.93,0.0875,,,82.71,,,2251.0,,,6066.49,6163.4,-4172.88,10.006,0.4,-0.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2912,0.2291,q1_q17_dr25_koi,117.93268,1004.3967,471.0,1,175.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.3751,Mandel and Agol (2002 ApJ 580 171),,,009/009418/009418619/dv/kplr009418619-20160209194854_dvr.pdf,009/009418/009418619/dv/kplr009418619-001-20160209194854_dvs.pdf,8914.0,246.0,-458.0,3.896,0.27,-0.18,0.07,0.25,-0.6,2.867,0.988,-1.087,2.357,0.353,-0.656,,,,q1_q17_dr25_stellar,297.18176,45.988441,10.622,10.559,10.643,10.793,10.889,10.281,10.263,10.241,,19.81212069,7.8e-07,45.9884909,6.1e-06,0.127,0.029,0.183,0.022,-0.000213,6.3e-05,,,-1.6,0.67,-0.74,0.33,1.76,0.74,-2.12,0.66,-0.76,0.31,2.25,0.72,0.50105,8773539.766048502,967.5909086510949,2.902785838569275,0.0031939518144237333,0.27466031816474806,200.4048201656557,CANDIDATE,0.9763830273310499,3.7607100329208206e-05,0.023579365568621016,77.84446371939605,62.00772676037083,98.3380740871497,94.40043502212608,9.870234158533368,100.0,84.94449496677744,HIGH
3535,6309763,K00611.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.251659087,3.66e-07,-3.66e-07,171.0604906,8.78e-05,-8.78e-05,2455004.06,8.78e-05,-8.78e-05,0.0,,,,,,0.938,0.01,-0.009,1.5286,0.0132,-0.0132,,,,4747.9,17.1,-17.1,0.082842,0.003548,-0.003542,1.24186,0.06909,-0.10837,LS+MCMC,9.83,3.04,-1.21,0.0448,,,83.92,,,1384.0,,,865.87,772.89,-283.13,8.854,0.493,-0.493,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,q1_q17_dr25_koi,33.613243,447.0862,466.2,1,412.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4656,Mandel and Agol (2002 ApJ 580 171),,,006/006309/006309763/dv/kplr006309763-20160209194854_dvr.pdf,006/006309/006309763/dv/kplr006309763-001-20160209194854_dvs.pdf,6367.0,160.0,-208.0,4.419,0.065,-0.208,-0.14,0.25,-0.3,1.087,0.336,-0.134,1.131,0.162,-0.146,,,,q1_q17_dr25_stellar,298.29404,41.6838,14.022,14.385,13.964,13.866,13.803,12.979,12.7,12.708,0.0,19.88627009,6.3e-07,41.6837982,6.5e-06,0.032,0.025,-0.007,0.023,-0.00076,0.00029,8e-05,0.00037,0.064,0.068,0.008,0.067,0.065,0.068,0.036,0.069,0.052,0.068,0.063,0.069,1.24186,8860106.504087193,277.6549707439967,3.2335526305152786,0.008427466937087744,0.4700984816154872,338.60362285418597,CANDIDATE,0.9617118480480412,0.01213773635822951,0.02615041559372927,77.6487272125637,76.86019777300885,98.49591469726889,70.86672879769431,14.257097942854225,100.0,84.4532277678806,HIGH
487,12105051,K00141.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.624234833,3.89e-07,-3.89e-07,132.304988,0.000122,-0.000122,2454965.305,0.000122,-0.000122,0.0,,,,,,0.781,0.057,-0.39,1.3874,0.0316,-0.0316,,,,2607.0,8.9,-8.9,0.052044,0.001143,-0.004651,2.93173,6.05024,-0.94331,LS+MCMC,5.11,0.6,-0.23,0.0368,,,85.62,,,1164.0,,,434.31,151.68,-68.35,10.22,4.2,-4.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1828,0.5324,q1_q17_dr25_koi,18.873169,249.06653,361.1,1,508.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5493,Mandel and Agol (2002 ApJ 580 171),,,012/012105/012105051/dv/kplr012105051-20160209194854_dvr.pdf,012/012105/012105051/dv/kplr012105051-001-20160209194854_dvs.pdf,5340.0,106.0,-106.0,4.514,0.033,-0.104,0.36,0.1,-0.15,0.899,0.105,-0.04,0.963,0.03,-0.059,,,,q1_q17_dr25_stellar,288.0383,50.651611,13.687,14.261,13.618,13.441,13.384,12.489,12.052,11.986,0.001,19.2025446,1e-06,50.651584,1.1e-05,-0.299,0.034,-0.095,0.038,0.00015,0.00011,0.00017,0.00014,-0.029,0.067,-0.285,0.071,0.287,0.071,-0.285,0.068,-0.374,0.071,0.47,0.071,2.93173,6728807.264102564,292.92134828169424,8.516666652472223,0.010184735810139973,0.5286874413922973,190.47271131800449,CANDIDATE,0.9250024899371221,0.07171819923217748,0.003279310830700414,72.76875429179599,80.49947703480991,94.07244529949557,71.87424921446615,57.936686823313764,100.0,84.2678065082938,HIGH
1259,4178389,K00185.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,23.210509958,2.125e-06,-2.125e-06,134.386378,7.47e-05,-7.47e-05,2454967.386,7.47e-05,-7.47e-05,0.0,,,,,,0.954,0.03,-0.023,3.09802,0.00829,-0.00829,,,,28737.0,47.6,-47.6,0.239908,0.019447,-0.015532,3.27419,0.04814,-0.10274,LS+MCMC,21.19,5.53,-1.83,0.1533,,,88.79,,,595.0,,,29.69,22.9,-7.52,45.346,0.667,-0.667,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,q1_q17_dr25_koi,330.42853,1093.9598,958.7,1,48.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.0131,Mandel and Agol (2002 ApJ 580 171),,,004/004178/004178389/dv/kplr004178389-20160209194854_dvr.pdf,004/004178/004178389/dv/kplr004178389-001-20160209194854_dvs.pdf,5875.0,161.0,-161.0,4.572,0.033,-0.187,-0.42,0.3,-0.3,0.809,0.211,-0.07,0.895,0.09,-0.099,,,,q1_q17_dr25_stellar,296.18524,39.26268,14.228,14.695,14.182,14.028,13.945,13.052,12.708,12.695,0.0,19.74568358,3.1e-07,39.262659,3.4e-06,0.066,0.013,-0.076,0.012,0.0186,0.0026,-0.0093,0.0034,-0.153,0.067,0.029,0.069,0.156,0.068,-0.05,0.068,0.034,0.067,0.06,0.068,3.27419,10917455.295390405,603.7184873822748,3.8318264007537386,0.01132175554453413,0.13347487864215263,2019.7497890062025,CANDIDATE,0.9493744149011397,0.0005487601315382544,0.05007682496732215,91.43366906749692,39.74263181402626,100.0,85.50202681903342,21.38509534615507,100.0,83.94024314005854,HIGH
3392,7906882,K00686.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,52.513548727,6.133e-06,-6.133e-06,171.6745959,9.47e-05,-9.47e-05,2455004.675,9.47e-05,-9.47e-05,0.0,,,,,,0.679,0.008,-0.01,3.2743,0.0118,-0.0118,,,,14252.0,21.1,-21.1,0.116129,0.000296,-0.000415,8.78022,0.28645,-0.26684,LS+MCMC,12.43,1.67,-1.22,0.2674,,,89.64,,,472.0,,,11.73,4.61,-2.92,108.58,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,225.27856,766.6954,825.0,1,24.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5065,Mandel and Agol (2002 ApJ 580 171),,,007/007906/007906882/dv/kplr007906882-20160209194854_dvr.pdf,007/007906/007906882/dv/kplr007906882-001-20160209194854_dvs.pdf,5589.0,111.0,-111.0,4.421,0.086,-0.105,0.06,0.15,-0.15,0.98,0.132,-0.096,0.925,0.069,-0.051,,,,q1_q17_dr25_stellar,296.84076,43.647121,13.579,14.123,13.52,13.346,13.255,12.27,11.931,11.847,0.0,19.78938136,3.4e-07,43.6469625,3.7e-06,-0.103,0.013,-0.567,0.013,-0.0023,0.0011,0.001,0.0015,0.011,0.067,-0.001,0.067,0.011,0.067,-0.056,0.07,-0.484,0.069,0.487,0.069,8.78022,8561061.090153243,675.4502369348128,7.443113767998136,0.00934263877640043,0.06235152792586188,1049.5618233264922,CANDIDATE,0.9537123456373829,0.02031615048587932,0.02597150387673776,88.56076368044855,28.02479496109675,97.94395307463526,87.61945075129078,51.482191101068,100.0,83.60168287953682,HIGH
2388,5716763,K00272.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_ALT,1.28132831,2.32e-07,-2.32e-07,169.665953,0.000148,-0.000148,2455002.666,0.000148,-0.000148,0.0,,,,,,0.926,0.006,-0.61,0.9157,0.025,-0.025,,,,525.5,3.7,-3.7,0.025924,0.000238,-0.00345,1.27918,14.98523,-0.16096,LS+MCMC,4.52,0.95,-1.43,0.0222,,,78.89,,,2215.0,,,5673.71,3604.53,-3257.31,4.81,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2946,0.3268,q1_q17_dr25_koi,8.272017,69.95161,196.4,1,1670.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.9224,Mandel and Agol (2002 ApJ 580 171),,,005/005716/005716763/dv/kplr005716763-20160209194854_dvr.pdf,005/005716/005716763/dv/kplr005716763-001-20160209194854_dvs.pdf,5918.0,163.0,-133.0,3.978,0.322,-0.138,-0.62,0.35,-0.2,1.596,0.337,-0.506,0.881,0.13,-0.074,,,,q1_q17_dr25_stellar,295.10114,40.986679,12.107,12.506,12.061,11.937,11.884,11.071,10.723,10.655,0.71,19.6734079,1.9e-06,40.986724,2e-05,-0.031,0.076,0.157,0.071,2e-06,2e-05,-8e-06,1.9e-05,0.151,0.095,-0.065,0.093,0.164,0.095,0.09,0.1,0.13,0.1,0.16,0.11,1.27918,5499263.13304721,142.02702698864132,4.757894731833795,0.005735398228819602,0.7146490030219897,43.404641939092706,CANDIDATE,0.9316603114771007,0.002576372442963893,0.06576331607993537,61.15104471994376,100.0,90.82858159195602,58.268614424300345,30.840739353758345,100.0,81.78300568390033,HIGH
8033,7811211,K06918.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,EYEBALL---SIGNIF_OFFSET,0.902403563,2.31e-07,-2.31e-07,131.827273,0.000205,-0.000205,2454964.827,0.000205,-0.000205,0.0,,,,,,0.8925,0.0064,-0.0096,1.7129,0.027,-0.027,,,,4759.5,36.9,-36.9,0.074796,0.000522,-0.001059,0.4054,0.03463,-0.0337,MCMC,6.17,2.59,-0.41,0.0172,,,69.9,,,1688.0,,,1919.35,2407.97,-410.85,2.594,0.222,-0.222,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.31,0.3138,q1_q17_dr24_koi,47.293804,141.66074,220.3,1,1483.0,1.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,007/007811/007811211/dv/kplr007811211-20141002224145_dvr.pdf,007/007811/007811211/dv/kplr007811211-001-20141002224145_dvs.pdf,5776.0,161.0,-148.0,4.599,0.029,-0.029,-0.58,0.32,-0.28,0.755,0.318,-0.05,0.826,0.093,-0.076,,,,stellar_q1_q17,287.57062,43.531738,14.596,15.079,14.554,14.389,14.306,13.423,13.048,13.002,0.0,19.1714672,4.7e-06,43.531472,5.4e-05,3.6,0.19,-0.97,0.2,-0.001213,6.3e-05,0.000349,6.7e-05,0.461,0.067,-0.081,0.068,0.468,0.067,0.422,0.067,-0.143,0.067,0.446,0.067,0.4054,3889670.530172414,128.9837398339029,2.382239381319599,0.012122528361082248,1.8981529642983548,326.0824883306329,CANDIDATE,0.9658607614862196,0.0008087999060303339,0.033330438607750194,63.33957314717181,99.13199897175411,85.26165102769846,56.4623291890747,2.150700952341226,100.0,81.34887145100653,HIGH
465,8260218,K01066.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,5.714817603,1.249e-06,-1.249e-06,355.00831,0.000154,-0.000154,2455188.008,0.000154,-0.000154,0.0,,,,,,0.096,0.121,-0.066,3.14126,0.00573,-0.00573,,,,12295.0,26.4,-26.4,0.101045,0.000109,-0.000195,2.05742,0.03249,-0.02283,LS+MCMC,9.29,2.47,-0.99,0.0597,,,89.64,,,943.0,,,187.27,154.76,-56.76,15.258,0.241,-0.241,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,56.74603,529.8256,537.7,1,200.0,1.0,q1_q17_dr25_tce,11111111111111000000000000000,0.5628,Mandel and Agol (2002 ApJ 580 171),,,008/008260/008260218/dv/kplr008260218-20160209194854_dvr.pdf,008/008260/008260218/dv/kplr008260218-001-20160209194854_dvs.pdf,5695.0,189.0,-189.0,4.526,0.058,-0.173,-0.28,0.3,-0.3,0.842,0.224,-0.09,0.869,0.1,-0.09,,,,q1_q17_dr25_stellar,299.78632,44.16954,15.623,16.237,15.596,15.36,15.256,14.295,13.888,13.856,0.0,19.98576669,4.8e-07,44.1697,6.1e-06,0.441,0.018,0.576,0.022,0.00954,0.00088,0.0107,0.0012,-2.48,0.13,-1.94,0.27,3.15,0.22,-0.054,0.07,0.058,0.068,0.079,0.069,2.05742,4571854.0824,465.7196969520561,3.7611336017161396,0.0108767491915095,0.5496693363933999,786.9807334835192,CANDIDATE,0.8850205488394841,0.06870847348903068,0.04627097767148516,80.37562686512597,64.32050864850687,87.85943191196458,80.60902498973184,20.590305626623998,100.0,80.45858883613158,HIGH
3369,9552608,K00080.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,9.250572762,2.897e-06,-2.897e-06,135.407531,0.000259,-0.000259,2454968.408,0.000259,-0.000259,0.0,,,,,,1.234,0.22,-0.112,3.6373,0.0127,-0.0127,,,,1039.5,3.5,-3.5,0.267107,0.215971,-0.10692,0.04131,0.00255,-0.0015,LS+MCMC,96.08,24.5,-45.53,0.1097,,,77.53,,,1966.0,,,3530.57,2671.62,-2705.95,5.717,0.353,-0.353,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2814,0.2813,q1_q17_dr25_koi,41.599163,336.9858,351.4,1,147.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8682,Mandel and Agol (2002 ApJ 580 171),,,009/009552/009552608/dv/kplr009552608-20160209194854_dvr.pdf,009/009552/009552608/dv/kplr009552608-001-20160209194854_dvs.pdf,8133.0,225.0,-338.0,3.715,0.413,-0.11,-0.08,0.25,-0.35,3.294,0.84,-1.561,2.053,0.348,-0.523,,,,q1_q17_dr25_stellar,300.53757,46.10434,11.31,11.366,11.291,11.377,11.36,10.698,10.594,10.586,0.01,20.0358332,1.5e-06,46.104302,1.1e-05,-0.178,0.055,-0.136,0.038,-2e-05,7.9e-05,-6e-05,8.8e-05,0.096,0.084,0.1,0.1,0.141,0.097,0.064,0.083,-0.05,0.11,0.081,0.091,0.04131,3192054.0931677017,296.99999991514284,3.921632652901158,0.002780047876740424,0.39319727471884763,91.909814315481,CANDIDATE,0.9621851672120063,0.00018334265079615375,0.03763149013719748,72.24878094467414,58.99058367970538,82.08408426076353,72.13456935986106,22.378170271706345,100.0,80.11411540743028,HIGH
93,3453214,K00802.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,19.620346923,3.73e-06,-3.73e-06,181.881819,0.000148,-0.000148,2455014.882,0.000148,-0.000148,0.0,,,,,,0.458,0.08,-0.165,2.0038,0.0292,-0.0292,,,,21725.0,85.0,-85.0,0.137595,1e-05,-0.003638,23.21659,6.55933,-2.21333,LS+MCMC,13.6,1.82,-0.92,0.1389,,,89.66,,,643.0,,,40.39,14.34,-7.31,77.9,22.0,-22.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,73.60154,353.8584,340.5,1,52.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.3063,Mandel and Agol (2002 ApJ 580 171),,,003/003453/003453214/dv/kplr003453214-20160209194854_dvr.pdf,003/003453/003453214/dv/kplr003453214-001-20160209194854_dvs.pdf,5710.0,76.0,-85.0,4.492,0.048,-0.112,-0.1,0.15,-0.15,0.905,0.121,-0.061,0.928,0.052,-0.058,,,,q1_q17_dr25_stellar,293.81619,38.563568,15.562,16.07,15.519,15.344,15.269,14.364,13.996,13.894,0.0,19.58774067,8.4e-07,38.5634145,9.6e-06,-0.225,0.035,-0.56,0.035,-0.0108,0.0049,-0.0133,0.0062,0.656,0.094,0.634,0.073,0.913,0.089,0.056,0.072,0.057,0.071,0.08,0.074,23.21659,5258736.779147682,255.58823529111072,7.472527468421688,0.010117279411020788,0.10212867324730696,1396.028787983805,CANDIDATE,0.9632992302514288,0.018792210636241292,0.017908559112329712,71.64712219899894,41.1090411150772,90.10961317348762,69.30831975519813,51.66972659308689,100.0,79.93359181108517,HIGH
7597,11404644,K06085.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,5.902596818,1.766e-06,-1.766e-06,136.388994,0.000247,-0.000247,2454969.389,0.000247,-0.000247,0.0,,,,,,0.168,0.079,-0.013,5.5711,0.0205,-0.0205,,,,54894.0,125.0,-125.0,0.215997,0.000721,-0.00033,0.50701,0.0009,-0.02763,LS+MCMC,25.8,8.45,-3.63,0.0645,,,89.02,,,1123.0,,,376.53,369.76,-136.36,9.7742,0.0174,-0.0174,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,q1_q17_dr25_koi,254.9628,2769.7532,533.9,1,229.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6683,Mandel and Agol (2002 ApJ 580 171),,,011/011404/011404644/dv/kplr011404644-20160209194854_dvr.pdf,011/011404/011404644/dv/kplr011404644-001-20160209194854_dvs.pdf,6184.0,185.0,-222.0,4.371,0.09,-0.21,-0.16,0.25,-0.3,1.094,0.358,-0.154,1.022,0.169,-0.113,,,,q1_q17_dr25_stellar,292.7561,49.264561,15.179,15.621,15.122,14.99,14.885,14.012,13.704,13.581,0.0,19.517069549,7e-08,49.26452167,7.4e-07,-0.1568,0.0025,-0.138,0.0027,0.0004,0.0036,0.0006,0.0056,-0.005,0.067,-0.006,0.067,0.007,0.067,-0.168,0.068,-0.113,0.068,0.203,0.068,0.50701,3340462.262591964,439.1519999964868,3.053254437508491,0.00837197674386155,0.943838817190946,3616.4437707611537,CANDIDATE,0.8890111634927839,0.0006988615233040446,0.11028997498391199,80.24006803687216,66.66730619878284,82.814648291344,79.50194080302245,11.910198271155734,100.0,79.84566689787373,HIGH
3400,8505215,K00099.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,2190.7010353,0.0,0.0,140.04806,0.00186,-0.00186,2454973.048,0.00186,-0.00186,0.0,,,,,,0.2597,0.2254,-0.1878,19.891,0.148,-0.148,,,,1874.2,21.7,-21.7,0.038811,0.000739,-0.000661,2.38901,0.3025,-0.40371,MCMC,3.12,0.16,-0.19,2.9456,,,89.95,,,109.0,,,0.03,0.01,0.0,846.0,107.0,-107.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1651,0.5499,q1_q16_koi,,,94.8,2,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,4965.0,109.0,-89.0,4.555,0.048,-0.024,-0.22,0.16,-0.14,0.736,0.037,-0.044,0.709,0.053,-0.029,,,,stellar_q1_q16,295.43433,44.53112,12.96,13.613,12.901,12.68,12.539,11.503,11.083,10.977,,,,,,,,,,,,,,,,,,,,,,,,,,2.38901,2190701035300.0,86.36866359048993,19.499999878125003,0.01243942307293608,0.009079741908857497,144.6141975197057,CANDIDATE,0.9902258587039927,0.008538387190053304,0.0012357541059540937,47.30662222433929,58.513491256422654,100.0,48.95808415393342,99.31782658923723,90.0,79.47451580557481,HIGH
3519,5441980,K00607.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.89399142,1.106e-06,-1.106e-06,173.485973,0.000141,-0.000141,2455006.486,0.000141,-0.000141,0.0,,,,,,0.867,0.017,-0.022,1.2737,0.0282,-0.0282,,,,10993.0,83.8,-83.8,0.114425,0.002556,-0.003868,8.26534,0.99987,-1.399,LS+MCMC,11.16,1.2,-0.46,0.0641,,,87.99,,,940.0,,,185.03,54.41,-23.99,24.76,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,79.32715,458.20972,252.5,1,117.0,1.0,q1_q17_dr25_tce,11001100110011001000000000000000,0.7632,Mandel and Agol (2002 ApJ 580 171),,,005/005441/005441980/dv/kplr005441980-20160209194854_dvr.pdf,005/005441/005441980/dv/kplr005441980-001-20160209194854_dvs.pdf,5713.0,77.0,-77.0,4.541,0.013,-0.085,0.07,0.15,-0.15,0.893,0.096,-0.037,1.01,0.046,-0.061,,,,q1_q17_dr25_stellar,289.80908,40.615841,14.377,14.879,14.332,14.161,14.074,13.15,12.811,12.693,0.091,19.32060505,6.2e-07,40.6157476,6.1e-06,-0.039,0.025,-0.333,0.022,0.0,0.0012,0.0003,0.0016,0.007,0.067,-0.021,0.069,0.022,0.07,-0.135,0.069,-0.268,0.074,0.301,0.075,8.26534,5324292.158988256,131.18138424664463,9.29999999225,0.010253136199798106,0.21610143432884377,764.6240522525823,CANDIDATE,0.9467043837661498,0.024098465529207223,0.029197150704643064,65.94091366615994,55.04610662000506,90.30877688463558,56.77902401973417,62.202130358506835,100.0,79.34519700624622,HIGH
